X,Y,portid,portname,country,ISO3,continent,fullname,lat,lon,vessel_count_total,vessel_count_container,vessel_count_dry_bulk,vessel_count_general_cargo,vessel_count_RoRo,vessel_count_tanker,industry_top1,industry_top2,industry_top3,share_country_maritime_import,share_country_maritime_export,LOCODE,pageid,countrynoaccents,ObjectId
-1118103.87595093,654104.111534096,port181,Buchanan,Liberia,LBR,Africa,"Buchanan, Liberia",5.865644367,-10.04409801,110,0,89,11,0,8,Mineral Products,"Plastics, Rubber, Leather",Prepared Foodstuffs & Beverages,3.12,93.5,LR UCN,2a2a020c4c2c47ce9ed89c4dd0cb2524,Liberia,1374
-1201585.78183157,707432.216479884,port762,Monrovia,Liberia,LBR,Africa,"Monrovia, Liberia",6.341981659,-10.79402873,237,117,49,23,0,45,Mineral Products,Vegetable Products,Machinery & Electrical Equipment,96.88,6.5,LR MLW,fd600df9969f4f51a49c572692a095b7,Liberia,1375
-6495756.30533702,-4112326.02620438,port184,Buenos Aires,Argentina,ARG,South America,"Buenos Aires, Argentina",-34.61975015,-58.35237171,1277,484,26,77,0,689,Mineral Products,Prepared Foodstuffs & Beverages,Chemical & Allied Industries,18.72,3.82,AR BUE,38d515cd580e45fcb7813f5818beac4c,Argentina,1376
-6562064.81311042,-4050229.06455741,port210,Campana,Argentina,ARG,South America,"Campana, Argentina",-34.15942511,-58.94803117,779,3,70,72,24,609,Mineral Products,Chemical & Allied Industries,Prepared Foodstuffs & Beverages,14.03,1.89,AR CMP,1b7dc87c099843d68e9b88b2610c958d,Argentina,1377
-7508474.05942898,-5753776.44611688,port257,Comodoro Rivadavia,Argentina,ARG,South America,"Comodoro Rivadavia, Argentina",-45.83393149,-67.44977008,253,0,0,1,0,252,Chemical & Allied Industries,Mineral Products,Stone & Glass,4,8.64,AR CRD,106395c2f7484a20a8b0a8994769553f,Argentina,1378
3207096.3960554,5674590.24320781,port2001,Izmail,Ukraine,UKR,Europe,"Izmail, Ukraine",45.3361036815363,28.809837102212,455,11,29,357,0,56,,,,1.52,1.84,,c0798af2e46a462a997daed4365facce,Ukraine,1379
3149241.98896262,5688528.60364949,port2002,Reni,Ukraine,UKR,Europe,"Reni, Ukraine",45.4240515296119,28.2901221207608,502,17,32,363,0,89,,,,1.47,2.43,,bb2b3541b36142d3b9988dac872c6898,Ukraine,1380
3557147.2812883,5911123.80060728,port2003,Olvia,Ukraine,UKR,Europe,"Olvia, Ukraine",46.8100467793335,31.9543977064548,610,7,309,229,0,63,,,,29.14,8.96,,0326e36f0a544523a85ac28bead67361,Ukraine,1381
3628902.67061419,5879927.4722188,port2004,Kherson,Ukraine,UKR,Europe,"Kherson, Ukraine",46.6179021362684,32.5989873359488,719,21,52,635,0,10,,,,3.07,1.98,,09786deec37c4b2ca6f789afd1763f3c,Ukraine,1382
3139943.82165417,5695933.74082843,port2005,Giurgiulesti Port,Moldova,MDA,Europe,"Giurgiulesti Port, Moldova",45.4707205964173,28.206595262686,216,3,3,166,0,43,,,,100,100,,3f68814a54254d018855ca9272b899f4,Moldova,1383
3204740.1473379,5651800.41352361,port2006,Tulcea,Romania,ROU,Europe,"Tulcea, Romania",45.1920103931536,28.7886705598508,33,2,0,28,0,2,,,,0.17,0.16,,7c1d283d4aec400e89de5f43eed2e5b3,Romania,1384
3125123.47759331,5690731.74825974,port2007,Galati,Romania,ROU,Europe,"Galati, Romania",45.4379403448606,28.0734618468282,89,2,2,72,0,12,,,,0.24,0.58,,0542562f37434a0b8112f8bbdb4e2616,Romania,1385
3119216.05104752,5683973.61901062,port2008,Romportmet,Romania,ROU,Europe,"Romportmet, Romania",45.3953256724457,28.0203945312693,283,13,12,256,0,0,,,,3.64,1.38,,b2c1f0f162e5467e851cbbe5e8fa4b59,Romania,1386
3115512.19392777,5666099.5277386,port2009,Braila,Romania,ROU,Europe,"Braila, Romania",45.2824621701414,27.9871222166606,154,3,3,143,0,4,,,,0.91,1.32,,34b00dd3a91c419f85a9e200c9f6b424,Romania,1387
4383946.69530057,5961592.47237879,port2010,Azov,Russian Federation,RUS,Europe,"Azov, Russian Federation",47.1194455879615,39.3816632115377,2052,18,5,1788,0,240,,,,0.9,0.81,,e7c2137414604cb8ab2bb3e20a083690,Russian Federation,1388
18989995.3997169,-5755963.6886425,port2011,Otago,New Zealand,NZL,Asia & Pacific,"Otago, New Zealand",-45.8476195945422,170.590031129251,326,156,79,5,0,84,,,,1.46,5.5,,54909c8ebf0c44a2b5fb05513cdbe94f,New Zealand,1389
5641556.75656005,3030653.89052133,port2012,Khalifa Bin Salman,Bahrain,BHR,Asia & Pacific,"Khalifa Bin Salman, Bahrain",26.2546428806082,50.6789666064565,2,0,2,0,0,0,,,,0,0,,f0aee4d136894260b335cb3c8b397c18,Bahrain,1390
-9242246.04910124,1117563.482478,port2013,Puerto Limon,Costa Rica,CRI,North America,"Puerto Limon, Costa Rica",9.98826473647318,-83.0245088550091,37,12,2,4,18,0,,,,1.3,0.58,,d27c5282c6e54108ba3ff7397cabaed6,Costa Rica,1391
-515260.238551529,7042072.51643151,port2014,Holyhead,United Kingdom,GBR,Europe,"Holyhead, United Kingdom",53.3181889475652,-4.62866147589909,63,0,0,5,0,57,,,,0.03,0.01,,75e9df7c678d49d595a58f5acd10077b,United Kingdom,1392
1392317.11937417,4581024.60716249,port2015,Trapani,Italy,ITA,Europe,"Trapani, Italy",38.0113167053456,12.5073974867508,62,26,0,29,1,5,,,,0.03,0.07,,387076a394724ea7988f1c5e2d9da937,Italy,1393
3889750.52434209,3443508.45597488,port2016,Eilat,Israel,ISR,Asia & Pacific,"Eilat, Israel",29.5318039070984,34.9422234742842,107,0,42,26,37,0,,,,0.98,15.14,,93421dd6eaa14d3596f0ec4cedd60443,Israel,1394
14581222.6185167,4023010.91725851,port2017,Moji,Japan,JPN,Asia & Pacific,"Moji, Japan",33.9568605158736,130.985351393628,2046,1133,141,416,46,308,,,,0.26,0.67,,120bff8037e24e7da7d4db5490ae024e,Japan,1395
1635336.81733806,7379886.05285754,port2018,Ronne,Denmark,DNK,Europe,"Ronne, Denmark",55.0927407885952,14.6904805769816,192,5,5,162,0,19,,,,0.59,1.34,,d7797362774a4cb9821c01d4b959426c,Denmark,1396
12644205.8092039,2618666.66743492,port2019,Dongguan,China,CHN,Asia & Pacific,"Dongguan, China",22.8895469826739,113.584833339607,2594,375,293,350,374,1201,,,,0.69,0.14,,55e1a75454bd4da0baf4edccdbcd1e57,China,1397
13252625.3808333,3789054.43649674,port2020,Nanjing,China,CHN,Asia & Pacific,"Nanjing, China",32.1959101173504,119.050359343128,1086,293,334,168,0,289,,,,0.27,0.26,,3b47e226f007461b9436b62dc779a81d,China,1398
13499784.6479347,3592277.32241033,port2021,Jiaxing,China,CHN,Asia & Pacific,"Jiaxing, China",30.6878561089801,121.270628815618,602,0,16,0,0,585,,,,0.13,0.12,,e4a7b6b36a8440949e9a6e95e2943bca,China,1399
-705665.145604338,6846246.20155828,port2022,Rosslare,Ireland,IRL,Europe,"Rosslare, Ireland",52.2543483480501,-6.33909785766805,119,0,0,108,0,10,,,,0.97,1.4,,a5ccec35d0654cb49958bc88ec4f4bac,Ireland,1400
-1053099.97201306,6742594.54592701,port2023,Bantry Bay,Ireland,IRL,Europe,"Bantry Bay, Ireland",51.6806888202889,-9.46015800565171,0,0,0,0,0,0,,,,0,0,,b4cd08fb8465464293cd7a3923499d1f,Ireland,1401
-644768.155035419,7331814.92518393,port2024,Larne,United Kingdom,GBR,Europe,"Larne, United Kingdom",54.8448615116484,-5.79205088381862,66,0,0,17,0,47,,,,0.02,0.03,,01dd4ebc3be242ab8c78180e48f032b5,United Kingdom,1402
6088413.07962539,2851971.77107888,port2025,Khalifa Port,United Arab Emirates,ARE,Asia & Pacific,"Khalifa Port, United Arab Emirates",24.8063011338021,54.6931452546069,1944,1480,168,86,167,41,,,,13.37,5.03,,b4c1e3755eb54d3f89d2f6470a7aa0e1,United Arab Emirates,1403
5746191.21164662,2878190.12347655,port2026,Hamad Port,Qatar,QAT,Asia & Pacific,"Hamad Port, Qatar",25.0199084210527,51.6189139089543,1240,852,76,155,156,0,,,,26.73,3.43,,b8e1fe6988ef468daec10c7001eff074,Qatar,1404
13589302.9429479,3582860.91624205,port2027,Yangshan (Shangai),China,CHN,Asia & Pacific,"Yangshan (Shangai), China",30.6150855074278,122.074785341805,4411,4162,8,9,0,230,,,,1.33,6.38,,425db3fb04ed436dbadbd57ed0c7ee77,China,1405
12676375.4869494,2569128.53630277,port2028,Mawan,China,CHN,Asia & Pacific,"Mawan, China",22.4789636055732,113.873818471647,4109,3826,123,74,1,84,,,,0.55,2.15,,e4aa2c7a731f4a23819c7ac7f50ae0be,China,1406
12674432.8130814,2577319.97062457,port2029,Dachan Bay,China,CHN,Asia & Pacific,"Dachan Bay, China",22.546940821745,113.85636713537,493,450,10,31,0,0,,,,0.11,0.21,,c4bb7a78cb2449098cf65ac43da50a60,China,1407
12676125.4662522,2573743.11230476,port2030,Qianhai Bay,China,CHN,Asia & Pacific,"Qianhai Bay, China",22.5172621132649,113.871572497511,37,0,0,0,0,36,,,,0.02,0,,e0109648e62c47c3a1e06281da5b751d,China,1408
4352056.49862069,2573835.11587689,port2031,King Abdullah Port,Saudi Arabia,SAU,Asia & Pacific,"King Abdullah Port, Saudi Arabia",22.5180255857748,39.0951887006265,935,825,75,28,0,5,,,,8.38,2.05,,202f58de3a2843de9ac457ea6f5b3858,Saudi Arabia,1409
-8933160.48954274,-299937.747007485,port2032,Posorja,Ecuador,ECU,South America,"Posorja, Ecuador",-2.69339409519944,-80.2479460324887,175,168,0,1,0,4,,,,15.82,16.79,,b6906e9312f84524a4c02efa4f06be46,Ecuador,1410
14222283.0592013,4130027.85639659,port2033,Port of Yeosu,Korea,KOR,Asia & Pacific,"Port of Yeosu, Korea",34.7505094880521,127.760942471547,299,8,25,16,0,249,,,,0.07,0.31,,7808bcddaabc4567a940ce9bea08b1b6,Korea,1411
3311629.00057353,4977125.06888723,port2034,Yarimca,Türkiye,TUR,Europe,"Yarimca, Türkiye",40.7608107893611,29.7488694654866,2897,1137,78,612,60,1008,,,,8.18,5.12,,fd10c89f688c4eaca58e076fe50adf85,Turkiye,1412
-5410608.9745966,-3021751.01607915,port2035,Itapoa,Brazil,BRA,South America,"Itapoa, Brazil",-26.1828954289828,-48.6043273827437,677,553,103,16,0,3,,,,1.21,0.89,,f87a0e1c958040d0a77c1b7cf869cfa6,Brazil,1413
11230954.3413434,1473428.77494959,port2036,Siam Seaport,Thailand,THA,Asia & Pacific,"Siam Seaport, Thailand",13.1198552915062,100.889379400773,4156,782,207,375,14,2777,,,,12.97,17.63,,4c3c83b2706240c2bb6b370714fed5d2,Thailand,1414
3287076.04162069,4978152.94873675,port2037,Diliskelesi,Türkiye,TUR,Europe,"Diliskelesi, Türkiye",40.7678043374208,29.5283064825096,3492,720,244,1242,107,1177,,,,6.25,2.22,,2993dd3fdd914f6c9878e4fcdf71224a,Turkiye,1415
8944281.23837134,1494351.86837662,port2038,Kattupalli,India,IND,Asia & Pacific,"Kattupalli, India",13.3028360623488,80.3478454189246,372,274,32,56,1,8,,,,0.46,0.89,,23b346c692f1458ea08d967862280200,India,1416
8086944.31813245,2402224.63647346,port2039,Hazira,India,IND,Asia & Pacific,"Hazira, India",21.0867418434348,72.646256828019,1327,228,521,288,0,287,,,,5.45,2.49,,b0ac0ecbec094ef985beb4f8fba111b7,India,1417
14212108.8343047,3027923.20856505,port2040,Naha,Japan,JPN,Asia & Pacific,"Naha, Japan",26.2326412690527,127.66954585426,1403,314,50,567,411,60,,,,0.09,0.09,,34615738b1994e209cc625bd1d8edcb1,Japan,1418
15386575.827717,4113042.64790312,port2041,Omaezaki,Japan,JPN,Asia & Pacific,"Omaezaki, Japan",34.6250476792131,138.219962363022,331,64,7,159,81,18,,,,0.03,0.16,,e09f2c9318954f4aaa6b0bdd0012f253,Japan,1419
12093644.2404892,1743872.20167677,port2042,Chu Lai,Vietnam,VNM,Asia & Pacific,"Chu Lai, Vietnam",15.4738614798003,108.639054619355,119,66,18,23,0,10,,,,0.11,0.24,,f715580a07db4fddbad567f2ff9537e1,Vietnam,1420
3238083.34690213,4926159.31941879,port2043,Borusan,Türkiye,TUR,Europe,"Borusan, Türkiye",40.4131247962243,29.0881976177508,1969,688,114,968,185,13,,,,1.89,1.78,,8548ddadf74041bd8b1105eb3073a34b,Turkiye,1421
3318475.75772578,3651328.56425847,port2044,El Dekheila,Egypt,EGY,Africa,"El Dekheila, Egypt",31.14295533289,29.8103749314518,1901,840,581,275,50,154,,,,31,8.69,,bf1b7efa38c54857ba0b4a4433b17439,Egypt,1422
-4877837.93534102,-2624317.29863187,port2045,Porto de Itaguai,Brazil,BRA,South America,"Porto de Itaguai, Brazil",-22.9363023408376,-43.8183637077484,882,222,620,32,0,6,,,,4.31,11.34,,d5f48b6c0ade48a69927d9ef9bbb8505,Brazil,1423
-5425103.54202705,-171209.515350133,port2046,Vila Do Conde,Brazil,BRA,South America,"Vila Do Conde, Brazil",-1.53781657469435,-48.7345342973385,1026,172,653,118,3,80,,,,2.66,4.13,,081c2b141efb467ebb762d084710934f,Brazil,1424
1146421.55199776,4413306.38923331,port2047,Rades,Tunisia,TUN,Africa,"Rades, Tunisia",36.8146759471096,10.2984800220361,676,58,84,385,43,104,,,,18.14,13.99,,49a9062b9f1240eca97cfaab3742d020,Tunisia,1425
-9171582.13591355,1038316.44608084,port2048,Almirante,Panama,PAN,North America,"Almirante, Panama",9.28642792699186,-82.3897241224871,100,100,0,0,0,0,,,,0.29,1.01,,3ceaf85f2fe6410797228037b7db5da5,Panama,1426
3191860.73255669,5007298.17737444,port2049,Ambarli,Türkiye,TUR,Europe,"Ambarli, Türkiye",40.965797949643,28.6729728083661,3337,2445,41,741,0,108,,,,5.26,3.88,,3c54938a247c4a559fd954a0d0ddfdb2,Turkiye,1427
-4933064.69860795,-2633572.74720938,port2050,Angra Dos Reis,Brazil,BRA,South America,"Angra Dos Reis, Brazil",-23.0128503762572,-44.3144741630998,3,0,0,3,0,0,,,,0,0,,fb19cbfd9c7f498f92c08f4921af3ad5,Brazil,1428
11952532.3401774,2397868.45458476,port2051,Cam Pha,Vietnam,VNM,Asia & Pacific,"Cam Pha, Vietnam",21.0502255319232,107.371424851142,104,0,43,60,0,0,,,,0.05,0.9,,f035fa7d67f04ab5bcc1e6a6f29c0630,Vietnam,1429
16179117.215447,-1686095.3181008,port2052,Cape Flattery,Australia,AUS,Asia & Pacific,"Cape Flattery, Australia",-14.9730575833507,145.339482781973,55,0,55,0,0,0,,,,0,0.21,,8767d5f4da484ebc9bbe6859a72524d6,Australia,1430
-9747412.36380012,5113497.45967984,port2053,Chicago,United States,USA,North America,"Chicago, United States",41.6822313735937,-87.5624950701724,84,0,78,3,0,2,,,,0.08,0.01,,10674467672f46b2affebcc70d81cb43,United States,1431
-7940576.72636344,-3497130.77907156,port2054,Coquimbo,Chile,CHL,South America,"Coquimbo, Chile",-29.9500494383848,-71.3314143801603,52,1,33,13,3,0,,,,0.22,0.61,,2e86a51e6fc04efdadbf7a8d869a6e56,Chile,1432
13646664.1241372,1199074.90725271,port2055,Iloilo,Philippines,PHL,Asia & Pacific,"Iloilo, Philippines",10.7085785079489,122.59006959958,472,48,94,214,6,109,,,,1.6,1.53,,fc5fc573e7564f87ad93a6c0ce88f791,Philippines,1433
15677350.9693874,-1978042.7359747,port2056,Karumba,Australia,AUS,Asia & Pacific,"Karumba, Australia",-17.4908860977605,140.832039903067,3,0,2,1,0,0,,,,0,0,,e6e2f8ccb57544798eb1bc701c36547b,Australia,1434
14560034.1011956,4021008.35870717,port2057,Hibikinada,Japan,JPN,Asia & Pacific,"Hibikinada, Japan",33.941937840797,130.795011704055,2693,183,544,1494,14,456,,,,0.77,0.74,,a41a3037cafd403c9ff26a2484069de1,Japan,1435
16377978.7580544,-5076179.68232657,port2058,Launceston,Australia,AUS,Asia & Pacific,"Launceston, Australia",-41.4313788427337,147.125886413452,0,0,0,0,0,0,,,,0,0,,3d259e80004644679b639dbd7f13113b,Australia,1436
-326221.877918906,4202933.20746404,port2059,Melilla,Spain,ESP,Europe,"Melilla, Spain",35.2868620535435,-2.93050098948725,68,12,3,17,0,36,,,,0.06,0.02,,e0f3e5ceddbe43c2a9cfea8e53658e2d,Spain,1437
5633880.57986489,3022822.87898047,port2060,Mina Salman,Bahrain,BHR,Asia & Pacific,"Mina Salman, Bahrain",26.1915358163903,50.6100103379679,117,0,4,109,0,3,,,,3.44,0.22,,b2babdc1b1bb4a5898a05172e1e1666a,Bahrain,1438
16266242.8953371,-1990786.86267405,port2061,Mourilyan,Australia,AUS,Asia & Pacific,"Mourilyan, Australia",-17.6000425684945,146.122146080819,25,0,15,0,0,9,,,,0,0.04,,2ee730c526f34c929992f1448b899031,Australia,1439
-13795400.3126626,6302347.07362394,port2062,Nanaimo,Canada,CAN,North America,"Nanaimo, Canada",49.1617229180209,-123.926189514121,35,0,17,7,10,0,,,,0.05,0.29,,f0593a2bbdd8480ea3794b7bff9491de,Canada,1440
2860289.17309717,-4002909.67539458,port2063,Ngqura,South Africa,ZAF,Africa,"Ngqura, South Africa",-33.8069513827286,25.6944148119478,622,366,116,20,0,119,,,,7.83,4,,79b0544fe41146418dbc288329e1bb1f,South Africa,1441
946780.751981026,7075638.1126672,port2064,Nordenham,Germany,DEU,Europe,"Nordenham, Germany",53.4979311862011,8.50507620214729,1285,64,108,859,2,250,,,,4.14,1.46,,d1b1d51f3baa4c4686a463ca27cafd3b,Germany,1442
788870.031259922,526327.222037253,port2065,Okrika,Nigeria,NGA,Africa,"Okrika, Nigeria",4.72272091472972,7.08654006264632,20,0,0,0,0,20,,,,0.41,0.32,,5c354b77aa09432d95baa7d65bfe6892,Nigeria,1443
-8495906.14262945,4430252.99152999,port2066,Port of Virginia,United States,USA,North America,"Port of Virginia, United States",36.9364539978554,-76.3200234036896,1665,1334,167,50,36,76,,,,1.49,1.51,,3c8d789588394925832287d899684e00,United States,1444
5361931.69949884,3380671.69974938,port2067,Shuaiba,Kuwait,KWT,Asia & Pacific,"Shuaiba, Kuwait",29.0394783129701,48.1670519806477,1487,299,518,316,31,323,,,,76.58,26.45,,04c101a912b44f4e8b06b4bd9a292b3d,Kuwait,1445
1459044.65766514,7228204.92440963,port2068,Stralsund,Germany,DEU,Europe,"Stralsund, Germany",54.3053792428804,13.1068211619353,197,10,0,185,0,1,,,,0.16,0.49,,9c29d82826ab4a439f06f7eea12ec384,Germany,1446
-142803.4052193,8501613.18722968,port2069,Sullom Voe,United Kingdom,GBR,Europe,"Sullom Voe, United Kingdom",60.4544256661783,-1.28282481532811,36,0,0,0,0,36,,,,0,2.96,,98b9af5730ec4564ac43c122feb4ae08,United Kingdom,1447
1302707.03486754,7969782.68924834,port2070,Wallhamn,Sweden,SWE,Europe,"Wallhamn, Sweden",58.011733063392,11.7024164015154,142,11,19,8,102,0,,,,0.41,0.95,,67c204d523eb42b089e3d3e108419555,Sweden,1448
3306911.00841566,5695216.3203208,port2071,Ust-Danube,Ukraine,UKR,Europe,"Ust-Danube, Ukraine",45.4662009182142,29.7064870208289,0,0,0,0,0,0,,,,0,0,,8215d4d78c764407829f839143dc70cc,Ukraine,1449
3663691.70975422,5797330.95489894,port2072,Port of Skadovsk,Ukraine,UKR,Europe,"Port of Skadovsk, Ukraine",46.1058683253467,32.9115025917419,2,0,0,2,0,0,,,,0.01,0,,0688d8a007a74912a67ecc06b6d7e8f1,Ukraine,1450
4736567.80980683,-41567.1342677712,port2073,Kismayo,Somalia,SOM,Africa,"Kismayo, Somalia",-0.373401277064594,42.54931257818,66,17,6,36,0,6,,,,3.18,30.37,,a7508b1a0d53456f9b71624c3d6c515c,Somalia,1451
4735868.59298643,1906830.97540136,port2074,Jazan,Saudi Arabia,SAU,Asia & Pacific,"Jazan, Saudi Arabia",16.8797436617626,42.5430314066133,16,0,12,4,0,0,,,,0.07,0.09,,1d94778ddb2f4867b2d875c67d571b4b,Saudi Arabia,1452
-330517.516813255,8178654.41569533,port2075,Orkney,United Kingdom,GBR,Europe,"Orkney, United Kingdom",58.9919835061103,-2.96908937022578,73,0,0,71,0,0,,,,0.01,0,,c9eebd96c9ed42fcb44a1d9f271d971c,United Kingdom,1453
578461.459110618,625950.888614398,port2076,Escravos (Oil Terminal),Nigeria,NGA,Africa,"Escravos (Oil Terminal), Nigeria",5.61400785901825,5.19640769993147,52,0,2,4,0,45,,,,0.27,1.37,,e8824585a6d142fca3134a9f719cef89,Nigeria,1454
3381331.88185828,5809306.32027426,port2077,Bilhorod-Dnistrovskyi,Ukraine,UKR,Europe,"Bilhorod-Dnistrovskyi, Ukraine",46.1804036974437,30.3750211015391,12,0,0,12,0,0,,,,0.17,0.01,,a6e02f82a06749ae94a9800e85a4bdfd,Ukraine,1455
2881767.67101947,4988823.47971242,port2078,Alexandroupoli,Greece,GRC,Europe,"Alexandroupoli, Greece",40.8403616309158,25.887359441583,73,0,1,65,2,3,,,,0.07,0.22,,83e1c866d8964134a68be618182fa4e1,Greece,1456
17460065.7091489,-904653.614715288,port2079,Gizo,Solomon Islands,SLB,Asia & Pacific,"Gizo, Solomon Islands",-8.09952979820565,156.846438882596,0,0,0,0,0,0,,,,0,0,,5e8bd83f6e5d4b9f913c426386eb2093,Solomon Islands,1457
17489536.8354381,-907207.807912865,port2080,Ringgi,Solomon Islands,SLB,Asia & Pacific,"Ringgi, Solomon Islands",-8.12224498693555,157.111182514454,5,0,1,3,0,0,,,,0,1.38,,a3836c47ce274091a2ca3c81563bcd04,Solomon Islands,1458
19963405.7543402,-1894756.20355842,port2081,Savusavu,Fiji,FJI,Asia & Pacific,"Savusavu, Fiji",-16.7759189322337,179.334325122034,0,0,0,0,0,0,,,,0,0,,2eaea1ee5e2a47b399ba634537badd10,Fiji,1459
19888402.9542815,-1913902.67030486,port2082,Nabouwalu,Fiji,FJI,Asia & Pacific,"Nabouwalu, Fiji",-16.9405230422117,178.660563505589,6,0,6,0,0,0,,,,0,14.29,,d3faaff0fdf64fa698b3a81112a76fd7,Fiji,1460
17820152.9374175,-1302902.6735641,port2083,Lughughi,Solomon Islands,SLB,Asia & Pacific,"Lughughi, Solomon Islands",-11.6236126215107,160.081157490295,1,0,1,0,0,0,,,,0,1.41,,57926d2a2cf946f6afb7df5544847040,Solomon Islands,1461
17844438.7084519,-1309863.18474669,port2084,Rennell Island,Solomon Islands,SLB,Asia & Pacific,"Rennell Island, Solomon Islands",-11.6848509209843,160.299320283363,18,0,16,1,0,0,,,,0.28,19.97,,1687dde623ab4ccaa8e7403ffeffa42b,Solomon Islands,1462
11889179.2327199,1205847.89428719,port2085,Cat Lai (Saigon New Port),Vietnam,VNM,Asia & Pacific,"Cat Lai (Saigon New Port), Vietnam",10.7683557993276,106.802314203887,4581,4097,60,202,1,219,,,,17.31,12.52,,b94218c3d769485aa5c2482f8182954c,Vietnam,1463
-180168.274380327,6386806.10270243,port2086,Cherbourg,France,FRA,Europe,"Cherbourg, France",49.655379095774,-1.61847914589287,100,2,3,74,0,20,,,,0.05,0.07,,4b4e6462dc364675bc5aee0486008047,France,1464
-327780.705898835,7651288.6763413,port2087,Dundee,United Kingdom,GBR,Europe,"Dundee, United Kingdom",56.4637207666989,-2.94450417948409,79,6,2,58,0,12,,,,0.1,0.02,,c1615a66def74cb1978b12712740c08f,United Kingdom,1465
-383287.989988018,7562694.03317548,port2088,Rosyth,United Kingdom,GBR,Europe,"Rosyth, United Kingdom",56.0214856619621,-3.44313459625687,79,5,13,55,0,5,,,,0.19,0.04,,f042fd13f31e4896af03627f7e8c95d6,United Kingdom,1466
-350624.785397467,7581298.22851634,port2089,Kirkcaldy,United Kingdom,GBR,Europe,"Kirkcaldy, United Kingdom",56.1147755265155,-3.14971603713671,34,0,0,33,0,0,,,,0.03,0,,597f75921c5c401187e577c29538eb29,United Kingdom,1467
-360272.857080346,7569590.60062954,port2090,Burntisland,United Kingdom,GBR,Europe,"Burntisland, United Kingdom",56.0560945117685,-3.23638613968683,7,1,0,6,0,0,,,,0.01,0,,f850dd70b8e442a09176e9555cacf793,United Kingdom,1468
-334810.177150098,7594784.08272292,port2091,Methil,United Kingdom,GBR,Europe,"Methil, United Kingdom",56.1822586394065,-3.00765099412697,25,0,0,24,0,0,,,,0.02,0.01,,5e417756c0e54de08b0429fcc3a61461,United Kingdom,1469
-8707870.15696874,3076203.35895764,port2097,South Riding Point,The Bahamas,BHS,North America,"South Riding Point, The Bahamas",26.6210271283921,-78.2241285413328,0,0,0,0,0,0,,,,0,0,,a55969427a4f4bef8eef9900eba970f4,The Bahamas,1470
3087319.17644809,8272299.5668664,port2133,Sillamae,Estonia,EST,Europe,"Sillamae, Estonia",59.4226297894933,27.7338600315862,539,32,63,148,0,295,,,,22.72,38.12,,f6a87ac0fca4443ab17170e346116f2d,Estonia,1471
17658727.5278114,6989152.84616938,port2216,Petropavlovsk-Kamchatskiy,Russian Federation,RUS,Europe,"Petropavlovsk-Kamchatskiy, Russian Federation",53.0332619164265,158.631048363351,361,99,1,117,0,143,,,,2.93,0.02,,e57af4044cc74dbc96c1eb4d7ac49e48,Russian Federation,1472
-7415573.9805123,2034426.21309183,port2212,Ponce,Puerto Rico,PRI,North America,"Ponce, Puerto Rico",17.9733223862256,-66.6152344721323,26,0,12,5,0,8,,,,3.01,7.58,,fc6b8daf2dd74c149435bde1d1b06b21,Puerto Rico,1473
4354497.0286086,-563566.875969552,port2231,Tanga,Tanzania,TZA,Africa,"Tanga, Tanzania",-5.0560326269058,39.1171123545215,76,0,4,20,0,50,,,,3.76,2.9,,4c96ae83ab7f40afa615a3efb41e9bf1,Tanzania,1474
5401719.30448004,3301363.39669782,port2217,Ras Al Khafji,Saudi Arabia,SAU,Asia & Pacific,"Ras Al Khafji, Saudi Arabia",28.4147323996188,48.5244701173789,0,0,0,0,0,0,,,,0,0,,1b1f5e2551674398965e8e3ed7c9f5c6,Saudi Arabia,1475
-7676516.24530745,2086307.14237975,port2126,La Romana,Dominican Republic,DOM,North America,"La Romana, Dominican Republic",18.4160730915466,-68.9593187195149,22,0,4,1,0,16,,,,0.16,3.08,,845edbb1bd9a40a1ba2b7a4f0b2d68cb,Dominican Republic,1476
-9107053.8726434,2821160.29569471,port2250,Key West,United States,USA,North America,"Key West, United States",24.5548014733239,-81.8100568709545,3,0,0,0,0,3,,,,0,0,,77ae2148ce2d4a70a573f8b3d7595af5,United States,1477
-7026113.72061789,5817556.8410056,port2104,Charlottetown,Canada,CAN,North America,"Charlottetown, Canada",46.2316967110366,-63.1166534319293,34,0,16,1,0,17,,,,0.38,0.03,,8b839ec0cb664340abbaf97c16591c28,Canada,1478
1540578.59732071,5601733.83638905,port2123,Pula,Croatia,HRV,Europe,"Pula, Croatia",44.8741700251469,13.8392530036061,38,2,4,31,0,0,,,,1.08,1.57,,8768e0d463f64c6f812c2f6c4b8a4316,Croatia,1479
1698822.98573381,5479335.99634627,port2122,Zadar,Croatia,HRV,Europe,"Zadar, Croatia",44.0897130462853,15.2607865309825,98,1,30,45,0,21,,,,1.84,1.89,,3c239893640f49a58c3ec26cd130e92e,Croatia,1480
-1815997.19186678,3903348.51803229,port2211,Porto Santo,Portugal,PRT,Europe,"Porto Santo, Portugal",33.0605860945201,-16.3133803337206,23,9,2,2,0,9,,,,0.02,0.1,,99144959d95f41638f2f06a1e96d0e8d,Portugal,1481
2465341.7099597,-4052754.91043697,port2220,Mossel Bay,South Africa,ZAF,Africa,"Mossel Bay, South Africa",-34.1781985568769,22.1465413863415,0,0,0,0,0,0,,,,0,0,,2b61340bbcfc479a809fd69a6554528b,South Africa,1482
